clip_uid,release_session_id,channel,condition,fault_mode,protocol_axis,speed_profile,clip_index,clip_audio_file,source_audio_file,clip_start_seconds,clip_end_seconds,clip_duration_seconds,benchmark_label,primary_phase,bed_heating_overlap_seconds,nozzle_heating_overlap_seconds,homing_overlap_seconds,printing_motion_overlap_seconds,matched_interval_ids,matched_interval_count,anomaly_overlap_seconds_max,anomaly_overlap_seconds_total,event_evidence,selection_rule,event_rule_version,split_role,sampling_seed
asd3dp_s0017_clip0000124,asd3dp_s0017,ch2,normal,none,motion_fast_no_filament,fast,0000124,clipped/audio_event_clean/normal/asd3dp_s0017_clip0000124_ch2_normal.wav,all/audio/files/asd3dp_s0017_ch2.wav,1230,1240,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0017_clip0000125,asd3dp_s0017,ch2,normal,none,motion_fast_no_filament,fast,0000125,clipped/audio_event_clean/normal/asd3dp_s0017_clip0000125_ch2_normal.wav,all/audio/files/asd3dp_s0017_ch2.wav,1240,1250,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0017_clip0000126,asd3dp_s0017,ch2,normal,none,motion_fast_no_filament,fast,0000126,clipped/audio_event_clean/normal/asd3dp_s0017_clip0000126_ch2_normal.wav,all/audio/files/asd3dp_s0017_ch2.wav,1250,1260,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0017_clip0000128,asd3dp_s0017,ch2,normal,none,motion_fast_no_filament,fast,0000128,clipped/audio_event_clean/normal/asd3dp_s0017_clip0000128_ch2_normal.wav,all/audio/files/asd3dp_s0017_ch2.wav,1270,1280,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0017_clip0000129,asd3dp_s0017,ch2,normal,none,motion_fast_no_filament,fast,0000129,clipped/audio_event_clean/normal/asd3dp_s0017_clip0000129_ch2_normal.wav,all/audio/files/asd3dp_s0017_ch2.wav,1280,1290,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0017_clip0000130,asd3dp_s0017,ch2,normal,none,motion_fast_no_filament,fast,0000130,clipped/audio_event_clean/normal/asd3dp_s0017_clip0000130_ch2_normal.wav,all/audio/files/asd3dp_s0017_ch2.wav,1290,1300,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0017_clip0000131,asd3dp_s0017,ch2,normal,none,motion_fast_no_filament,fast,0000131,clipped/audio_event_clean/normal/asd3dp_s0017_clip0000131_ch2_normal.wav,all/audio/files/asd3dp_s0017_ch2.wav,1300,1310,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0017_clip0000132,asd3dp_s0017,ch2,normal,none,motion_fast_no_filament,fast,0000132,clipped/audio_event_clean/normal/asd3dp_s0017_clip0000132_ch2_normal.wav,all/audio/files/asd3dp_s0017_ch2.wav,1310,1320,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0017_clip0000133,asd3dp_s0017,ch2,normal,none,motion_fast_no_filament,fast,0000133,clipped/audio_event_clean/normal/asd3dp_s0017_clip0000133_ch2_normal.wav,all/audio/files/asd3dp_s0017_ch2.wav,1320,1330,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0017_clip0000134,asd3dp_s0017,ch2,normal,none,motion_fast_no_filament,fast,0000134,clipped/audio_event_clean/normal/asd3dp_s0017_clip0000134_ch2_normal.wav,all/audio/files/asd3dp_s0017_ch2.wav,1330,1340,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0017_clip0000136,asd3dp_s0017,ch2,normal,none,motion_fast_no_filament,fast,0000136,clipped/audio_event_clean/normal/asd3dp_s0017_clip0000136_ch2_normal.wav,all/audio/files/asd3dp_s0017_ch2.wav,1350,1360,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0017_clip0000137,asd3dp_s0017,ch2,normal,none,motion_fast_no_filament,fast,0000137,clipped/audio_event_clean/normal/asd3dp_s0017_clip0000137_ch2_normal.wav,all/audio/files/asd3dp_s0017_ch2.wav,1360,1370,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0017_clip0000138,asd3dp_s0017,ch2,normal,none,motion_fast_no_filament,fast,0000138,clipped/audio_event_clean/normal/asd3dp_s0017_clip0000138_ch2_normal.wav,all/audio/files/asd3dp_s0017_ch2.wav,1370,1380,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0017_clip0000139,asd3dp_s0017,ch2,normal,none,motion_fast_no_filament,fast,0000139,clipped/audio_event_clean/normal/asd3dp_s0017_clip0000139_ch2_normal.wav,all/audio/files/asd3dp_s0017_ch2.wav,1380,1390,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0017_clip0000140,asd3dp_s0017,ch2,normal,none,motion_fast_no_filament,fast,0000140,clipped/audio_event_clean/normal/asd3dp_s0017_clip0000140_ch2_normal.wav,all/audio/files/asd3dp_s0017_ch2.wav,1390,1400,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0017_clip0000141,asd3dp_s0017,ch2,normal,none,motion_fast_no_filament,fast,0000141,clipped/audio_event_clean/normal/asd3dp_s0017_clip0000141_ch2_normal.wav,all/audio/files/asd3dp_s0017_ch2.wav,1400,1410,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0017_clip0000143,asd3dp_s0017,ch2,normal,none,motion_fast_no_filament,fast,0000143,clipped/audio_event_clean/normal/asd3dp_s0017_clip0000143_ch2_normal.wav,all/audio/files/asd3dp_s0017_ch2.wav,1420,1430,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0018_clip0000001,asd3dp_s0018,ch2,normal,none,motion_fast_no_filament,fast,0000001,clipped/audio_event_clean/normal/asd3dp_s0018_clip0000001_ch2_normal.wav,all/audio/files/asd3dp_s0018_ch2.wav,0,10,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0018_clip0000002,asd3dp_s0018,ch2,normal,none,motion_fast_no_filament,fast,0000002,clipped/audio_event_clean/normal/asd3dp_s0018_clip0000002_ch2_normal.wav,all/audio/files/asd3dp_s0018_ch2.wav,10,20,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0018_clip0000003,asd3dp_s0018,ch2,normal,none,motion_fast_no_filament,fast,0000003,clipped/audio_event_clean/normal/asd3dp_s0018_clip0000003_ch2_normal.wav,all/audio/files/asd3dp_s0018_ch2.wav,20,30,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0018_clip0000004,asd3dp_s0018,ch2,normal,none,motion_fast_no_filament,fast,0000004,clipped/audio_event_clean/normal/asd3dp_s0018_clip0000004_ch2_normal.wav,all/audio/files/asd3dp_s0018_ch2.wav,30,40,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0018_clip0000005,asd3dp_s0018,ch2,normal,none,motion_fast_no_filament,fast,0000005,clipped/audio_event_clean/normal/asd3dp_s0018_clip0000005_ch2_normal.wav,all/audio/files/asd3dp_s0018_ch2.wav,40,50,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0018_clip0000006,asd3dp_s0018,ch2,normal,none,motion_fast_no_filament,fast,0000006,clipped/audio_event_clean/normal/asd3dp_s0018_clip0000006_ch2_normal.wav,all/audio/files/asd3dp_s0018_ch2.wav,50,60,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0018_clip0000007,asd3dp_s0018,ch2,normal,none,motion_fast_no_filament,fast,0000007,clipped/audio_event_clean/normal/asd3dp_s0018_clip0000007_ch2_normal.wav,all/audio/files/asd3dp_s0018_ch2.wav,60,70,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0018_clip0000009,asd3dp_s0018,ch2,normal,none,motion_fast_no_filament,fast,0000009,clipped/audio_event_clean/normal/asd3dp_s0018_clip0000009_ch2_normal.wav,all/audio/files/asd3dp_s0018_ch2.wav,80,90,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0018_clip0000010,asd3dp_s0018,ch2,normal,none,motion_fast_no_filament,fast,0000010,clipped/audio_event_clean/normal/asd3dp_s0018_clip0000010_ch2_normal.wav,all/audio/files/asd3dp_s0018_ch2.wav,90,100,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0018_clip0000011,asd3dp_s0018,ch2,normal,none,motion_fast_no_filament,fast,0000011,clipped/audio_event_clean/normal/asd3dp_s0018_clip0000011_ch2_normal.wav,all/audio/files/asd3dp_s0018_ch2.wav,100,110,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0018_clip0000012,asd3dp_s0018,ch2,normal,none,motion_fast_no_filament,fast,0000012,clipped/audio_event_clean/normal/asd3dp_s0018_clip0000012_ch2_normal.wav,all/audio/files/asd3dp_s0018_ch2.wav,110,120,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0018_clip0000013,asd3dp_s0018,ch2,normal,none,motion_fast_no_filament,fast,0000013,clipped/audio_event_clean/normal/asd3dp_s0018_clip0000013_ch2_normal.wav,all/audio/files/asd3dp_s0018_ch2.wav,120,130,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0018_clip0000014,asd3dp_s0018,ch2,normal,none,motion_fast_no_filament,fast,0000014,clipped/audio_event_clean/normal/asd3dp_s0018_clip0000014_ch2_normal.wav,all/audio/files/asd3dp_s0018_ch2.wav,130,140,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0018_clip0000015,asd3dp_s0018,ch2,normal,none,motion_fast_no_filament,fast,0000015,clipped/audio_event_clean/normal/asd3dp_s0018_clip0000015_ch2_normal.wav,all/audio/files/asd3dp_s0018_ch2.wav,140,150,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0018_clip0000016,asd3dp_s0018,ch2,normal,none,motion_fast_no_filament,fast,0000016,clipped/audio_event_clean/normal/asd3dp_s0018_clip0000016_ch2_normal.wav,all/audio/files/asd3dp_s0018_ch2.wav,150,160,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0018_clip0000018,asd3dp_s0018,ch2,normal,none,motion_fast_no_filament,fast,0000018,clipped/audio_event_clean/normal/asd3dp_s0018_clip0000018_ch2_normal.wav,all/audio/files/asd3dp_s0018_ch2.wav,170,180,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0018_clip0000019,asd3dp_s0018,ch2,normal,none,motion_fast_no_filament,fast,0000019,clipped/audio_event_clean/normal/asd3dp_s0018_clip0000019_ch2_normal.wav,all/audio/files/asd3dp_s0018_ch2.wav,180,190,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0018_clip0000020,asd3dp_s0018,ch2,normal,none,motion_fast_no_filament,fast,0000020,clipped/audio_event_clean/normal/asd3dp_s0018_clip0000020_ch2_normal.wav,all/audio/files/asd3dp_s0018_ch2.wav,190,200,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0018_clip0000021,asd3dp_s0018,ch2,normal,none,motion_fast_no_filament,fast,0000021,clipped/audio_event_clean/normal/asd3dp_s0018_clip0000021_ch2_normal.wav,all/audio/files/asd3dp_s0018_ch2.wav,200,210,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0018_clip0000022,asd3dp_s0018,ch2,normal,none,motion_fast_no_filament,fast,0000022,clipped/audio_event_clean/normal/asd3dp_s0018_clip0000022_ch2_normal.wav,all/audio/files/asd3dp_s0018_ch2.wav,210,220,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0018_clip0000023,asd3dp_s0018,ch2,normal,none,motion_fast_no_filament,fast,0000023,clipped/audio_event_clean/normal/asd3dp_s0018_clip0000023_ch2_normal.wav,all/audio/files/asd3dp_s0018_ch2.wav,220,230,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0018_clip0000024,asd3dp_s0018,ch2,normal,none,motion_fast_no_filament,fast,0000024,clipped/audio_event_clean/normal/asd3dp_s0018_clip0000024_ch2_normal.wav,all/audio/files/asd3dp_s0018_ch2.wav,230,240,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0018_clip0000025,asd3dp_s0018,ch2,normal,none,motion_fast_no_filament,fast,0000025,clipped/audio_event_clean/normal/asd3dp_s0018_clip0000025_ch2_normal.wav,all/audio/files/asd3dp_s0018_ch2.wav,240,250,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0018_clip0000027,asd3dp_s0018,ch2,normal,none,motion_fast_no_filament,fast,0000027,clipped/audio_event_clean/normal/asd3dp_s0018_clip0000027_ch2_normal.wav,all/audio/files/asd3dp_s0018_ch2.wav,260,270,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0018_clip0000028,asd3dp_s0018,ch2,normal,none,motion_fast_no_filament,fast,0000028,clipped/audio_event_clean/normal/asd3dp_s0018_clip0000028_ch2_normal.wav,all/audio/files/asd3dp_s0018_ch2.wav,270,280,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0018_clip0000029,asd3dp_s0018,ch2,normal,none,motion_fast_no_filament,fast,0000029,clipped/audio_event_clean/normal/asd3dp_s0018_clip0000029_ch2_normal.wav,all/audio/files/asd3dp_s0018_ch2.wav,280,290,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0018_clip0000030,asd3dp_s0018,ch2,normal,none,motion_fast_no_filament,fast,0000030,clipped/audio_event_clean/normal/asd3dp_s0018_clip0000030_ch2_normal.wav,all/audio/files/asd3dp_s0018_ch2.wav,290,300,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0018_clip0000031,asd3dp_s0018,ch2,normal,none,motion_fast_no_filament,fast,0000031,clipped/audio_event_clean/normal/asd3dp_s0018_clip0000031_ch2_normal.wav,all/audio/files/asd3dp_s0018_ch2.wav,300,310,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0018_clip0000032,asd3dp_s0018,ch2,normal,none,motion_fast_no_filament,fast,0000032,clipped/audio_event_clean/normal/asd3dp_s0018_clip0000032_ch2_normal.wav,all/audio/files/asd3dp_s0018_ch2.wav,310,320,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0018_clip0000034,asd3dp_s0018,ch2,normal,none,motion_fast_no_filament,fast,0000034,clipped/audio_event_clean/normal/asd3dp_s0018_clip0000034_ch2_normal.wav,all/audio/files/asd3dp_s0018_ch2.wav,330,340,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0018_clip0000035,asd3dp_s0018,ch2,normal,none,motion_fast_no_filament,fast,0000035,clipped/audio_event_clean/normal/asd3dp_s0018_clip0000035_ch2_normal.wav,all/audio/files/asd3dp_s0018_ch2.wav,340,350,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0018_clip0000036,asd3dp_s0018,ch2,normal,none,motion_fast_no_filament,fast,0000036,clipped/audio_event_clean/normal/asd3dp_s0018_clip0000036_ch2_normal.wav,all/audio/files/asd3dp_s0018_ch2.wav,350,360,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0018_clip0000037,asd3dp_s0018,ch2,normal,none,motion_fast_no_filament,fast,0000037,clipped/audio_event_clean/normal/asd3dp_s0018_clip0000037_ch2_normal.wav,all/audio/files/asd3dp_s0018_ch2.wav,360,370,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0018_clip0000038,asd3dp_s0018,ch2,normal,none,motion_fast_no_filament,fast,0000038,clipped/audio_event_clean/normal/asd3dp_s0018_clip0000038_ch2_normal.wav,all/audio/files/asd3dp_s0018_ch2.wav,370,380,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0018_clip0000039,asd3dp_s0018,ch2,normal,none,motion_fast_no_filament,fast,0000039,clipped/audio_event_clean/normal/asd3dp_s0018_clip0000039_ch2_normal.wav,all/audio/files/asd3dp_s0018_ch2.wav,380,390,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0018_clip0000040,asd3dp_s0018,ch2,normal,none,motion_fast_no_filament,fast,0000040,clipped/audio_event_clean/normal/asd3dp_s0018_clip0000040_ch2_normal.wav,all/audio/files/asd3dp_s0018_ch2.wav,390,400,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0018_clip0000041,asd3dp_s0018,ch2,normal,none,motion_fast_no_filament,fast,0000041,clipped/audio_event_clean/normal/asd3dp_s0018_clip0000041_ch2_normal.wav,all/audio/files/asd3dp_s0018_ch2.wav,400,410,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0018_clip0000043,asd3dp_s0018,ch2,normal,none,motion_fast_no_filament,fast,0000043,clipped/audio_event_clean/normal/asd3dp_s0018_clip0000043_ch2_normal.wav,all/audio/files/asd3dp_s0018_ch2.wav,420,430,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0018_clip0000044,asd3dp_s0018,ch2,normal,none,motion_fast_no_filament,fast,0000044,clipped/audio_event_clean/normal/asd3dp_s0018_clip0000044_ch2_normal.wav,all/audio/files/asd3dp_s0018_ch2.wav,430,440,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0018_clip0000045,asd3dp_s0018,ch2,normal,none,motion_fast_no_filament,fast,0000045,clipped/audio_event_clean/normal/asd3dp_s0018_clip0000045_ch2_normal.wav,all/audio/files/asd3dp_s0018_ch2.wav,440,450,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0018_clip0000046,asd3dp_s0018,ch2,normal,none,motion_fast_no_filament,fast,0000046,clipped/audio_event_clean/normal/asd3dp_s0018_clip0000046_ch2_normal.wav,all/audio/files/asd3dp_s0018_ch2.wav,450,460,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0018_clip0000047,asd3dp_s0018,ch2,normal,none,motion_fast_no_filament,fast,0000047,clipped/audio_event_clean/normal/asd3dp_s0018_clip0000047_ch2_normal.wav,all/audio/files/asd3dp_s0018_ch2.wav,460,470,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0018_clip0000048,asd3dp_s0018,ch2,normal,none,motion_fast_no_filament,fast,0000048,clipped/audio_event_clean/normal/asd3dp_s0018_clip0000048_ch2_normal.wav,all/audio/files/asd3dp_s0018_ch2.wav,470,480,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0018_clip0000049,asd3dp_s0018,ch2,normal,none,motion_fast_no_filament,fast,0000049,clipped/audio_event_clean/normal/asd3dp_s0018_clip0000049_ch2_normal.wav,all/audio/files/asd3dp_s0018_ch2.wav,480,490,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0018_clip0000051,asd3dp_s0018,ch2,normal,none,motion_fast_no_filament,fast,0000051,clipped/audio_event_clean/normal/asd3dp_s0018_clip0000051_ch2_normal.wav,all/audio/files/asd3dp_s0018_ch2.wav,500,510,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0018_clip0000052,asd3dp_s0018,ch2,normal,none,motion_fast_no_filament,fast,0000052,clipped/audio_event_clean/normal/asd3dp_s0018_clip0000052_ch2_normal.wav,all/audio/files/asd3dp_s0018_ch2.wav,510,520,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0018_clip0000053,asd3dp_s0018,ch2,normal,none,motion_fast_no_filament,fast,0000053,clipped/audio_event_clean/normal/asd3dp_s0018_clip0000053_ch2_normal.wav,all/audio/files/asd3dp_s0018_ch2.wav,520,530,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0018_clip0000054,asd3dp_s0018,ch2,normal,none,motion_fast_no_filament,fast,0000054,clipped/audio_event_clean/normal/asd3dp_s0018_clip0000054_ch2_normal.wav,all/audio/files/asd3dp_s0018_ch2.wav,530,540,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0018_clip0000055,asd3dp_s0018,ch2,normal,none,motion_fast_no_filament,fast,0000055,clipped/audio_event_clean/normal/asd3dp_s0018_clip0000055_ch2_normal.wav,all/audio/files/asd3dp_s0018_ch2.wav,540,550,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0018_clip0000056,asd3dp_s0018,ch2,normal,none,motion_fast_no_filament,fast,0000056,clipped/audio_event_clean/normal/asd3dp_s0018_clip0000056_ch2_normal.wav,all/audio/files/asd3dp_s0018_ch2.wav,550,560,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0018_clip0000057,asd3dp_s0018,ch2,normal,none,motion_fast_no_filament,fast,0000057,clipped/audio_event_clean/normal/asd3dp_s0018_clip0000057_ch2_normal.wav,all/audio/files/asd3dp_s0018_ch2.wav,560,570,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
